Name		OLD JGI ID	OLD NCBI Tax ID	JGI ID	Version	Publication	Portal Link
Histoplasma capsulatum NAm1	TRUE	Hisca1	339724	Hisca1		19717792	https://mycocosm.jgi.doe.gov/Hisca1
Homolaphlyctis polyrhiza JEL142	TRUE	Hompol1	166479	Hompol1	v1.0	22072962	https://mycocosm.jgi.doe.gov/Hompol1
Hortaea acidophila CBS 113389	TRUE	Horac1	245834	Horac1	v1.0		https://mycocosm.jgi.doe.gov/Horac1
Hortaea werneckii EXF-2000 M0	TRUE	Horwer1	91943	Horwer1	v1.0	23977017	https://mycocosm.jgi.doe.gov/Horwer1
Hyalopycnis blepharistoma ATCC 48560	TRUE	Hyabl1	138530	Hyabl1	v1.0		https://mycocosm.jgi.doe.gov/Hyabl1
Hydnopolyporus fimbriatus CBS384.51	TRUE	Hydfim1	378272	Hydfim1	v1.0		https://mycocosm.jgi.doe.gov/Hydfim1
Hydnomerulius pinastri	TRUE	Hydpi2	388859	Hydpi2	v2.0	25706625	https://mycocosm.jgi.doe.gov/Hydpi2
Hydnum rufescens UP504	TRUE	Hydru2	1448309	Hydru2	v2.0		https://mycocosm.jgi.doe.gov/Hydru2
Hymenopellis radicata IJFM A160	TRUE	Hymrad1	937743	Hymrad1	v1.0		https://mycocosm.jgi.doe.gov/Hymrad1
Hymenoscyphus varicosporoides PMI_453	TRUE	Hymvar1	354079	Hymvar1	v1.0		https://mycocosm.jgi.doe.gov/Hymvar1
Hyphopichia burtonii NRRL Y-1933	TRUE	Hypbu1	984485	Hypbu1	v1.0	27535936	https://mycocosm.jgi.doe.gov/Hypbu1
Hypoxylon sp. CI-4A	TRUE	HypCI4A_1	1001833	HypCI4A_1	v1.0	28078400	https://mycocosm.jgi.doe.gov/HypCI4A_1
Hypoxylon sp. CO27-5	TRUE	HypCO275_1	1001938	HypCO275_1	v1.0	28078400	https://mycocosm.jgi.doe.gov/HypCO275_1
Hypoxylon sp. EC38	TRUE	HypEC38_3	1001937	HypEC38_3	v3.0	28078400	https://mycocosm.jgi.doe.gov/HypEC38_3
Hypholoma sublateritium	TRUE	Hypsu1	71945	Hypsu1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Hypsu1
Hysterium pulicare	TRUE	Hyspu1_1	100027	Hyspu1_1		23236275	https://mycocosm.jgi.doe.gov/Hyspu1_1
Ilyonectria europaea MPI-CAGE-AT-0026	TRUE	Ilyeu1	1079114	Ilyeu1	v1.0		https://mycocosm.jgi.doe.gov/Ilyeu1
Ilyonectria robusta PMI_751	TRUE	Ilyrob1	1079257	Ilyrob1	v1.0		https://mycocosm.jgi.doe.gov/Ilyrob1
Ilyonectria sp.	TRUE	Ilysp1	1079112	Ilysp1	v1.0	30699306	https://mycocosm.jgi.doe.gov/Ilysp1
Irpex lacteus CCBAS Fr. 238 617/93	TRUE	Irplac1	5319	Irplac1	v1.0		https://mycocosm.jgi.doe.gov/Irplac1
Jaapia argillacea	TRUE	Jaaar1	202697	Jaaar1	v1.0	24958869	https://mycocosm.jgi.doe.gov/Jaaar1
Jaminaea sp. MCA 5214	TRUE	Jamsp1	1569628	Jamsp1	v1.0	29771364	https://mycocosm.jgi.doe.gov/Jamsp1
Kalaharituber pfeilii F3	TRUE	Kalpfe1	139406	Kalpfe1	v1.0		https://mycocosm.jgi.doe.gov/Kalpfe1
Karstenula rhodostoma CBS 690.94	TRUE	Karrh1	1392251	Karrh1	v1.0		https://mycocosm.jgi.doe.gov/Karrh1
Kazachstania africana CBS 2517	TRUE	Kazaf1	1071382	Kazaf1		22123960	https://mycocosm.jgi.doe.gov/Kazaf1
Khuskia oryzae ATCC 28132	TRUE	Khuory1	668251	Khuory1	v1.0		https://mycocosm.jgi.doe.gov/Khuory1
Kickxella alabastrina RSA 675	TRUE	Kicala1	61397	Kicala1	v1.0		https://mycocosm.jgi.doe.gov/Kicala1
Kluyveromyces lactis	TRUE	Klula1	28985	Klula1		15229592	https://mycocosm.jgi.doe.gov/Klula1
Kockovaella imperatae NRRL Y-17943	TRUE	Kocim1	4999	Kocim1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Kocim1
Kuraishia capsulata CBS 1993	TRUE	Kurca1	1382522	Kurca1		24317973	https://mycocosm.jgi.doe.gov/Kurca1
Laccaria amethystina LaAM-08-1	TRUE	Lacam2	89243	Lacam2	v2.0	25706625	https://mycocosm.jgi.doe.gov/Lacam2
Laccaria bicolor	TRUE	Lacbi2	29883	Lacbi2	v2.0	18322534	https://mycocosm.jgi.doe.gov/Lacbi2
Lactarius quietus S23C	TRUE	Lacqui1	111141	Lacqui1	v1.0		https://mycocosm.jgi.doe.gov/Lacqui1
Lactifluus subvellereus BPL653	TRUE	Lacsub1	1837270	Lacsub1	v1.0		https://mycocosm.jgi.doe.gov/Lacsub1
Lactifluus volemus BPL652	TRUE	Lacvol1	71967	Lacvol1	v1.0		https://mycocosm.jgi.doe.gov/Lacvol1
Laetiporus sulphureus var. sulphureus	TRUE	Laesu1	447506	Laesu1	v1.0	26659563	https://mycocosm.jgi.doe.gov/Laesu1
Lasiosphaeris hirsuta SMH4607-1	TRUE	Lashir1	260670	Lashir1	v1.0		https://mycocosm.jgi.doe.gov/Lashir1
Lasiosphaeria miniovina SMH2392-1A	TRUE	Lasmin1	1954250	Lasmin1	v1.0		https://mycocosm.jgi.doe.gov/Lasmin1
Lasiosphaeria ovina CBS 958.72	TRUE	Lasov1	92902	Lasov1	v1.0		https://mycocosm.jgi.doe.gov/Lasov1
Lecythophora sp. AK0013	TRUE	LecAK0013_1	1884255	LecAK0013_1	v1.0		https://mycocosm.jgi.doe.gov/LecAK0013_1
Leiotrametes sp BRFM 1775	TRUE	Leisp1	1513325	Leisp1	v1.0		https://mycocosm.jgi.doe.gov/Leisp1
Lentinula edodes Le(Bin) 0899 ss11	TRUE	Lenedo1	5353	Lenedo1	v1.0		https://mycocosm.jgi.doe.gov/Lenedo1
Lentithecium fluviatile	TRUE	Lenfl1	690899	Lenfl1	v1.0		https://mycocosm.jgi.doe.gov/Lenfl1
Lentinula lateritia RHP3577 ss4	TRUE	Lenlat1	40482	Lenlat1	v1.0		https://mycocosm.jgi.doe.gov/Lenlat1
Lentinula raphanica INPA1701G ss19	TRUE	Lenrap1	153919	Lenrap1	v1.0		https://mycocosm.jgi.doe.gov/Lenrap1
Lentinus tigrinus ALCF2SS1-6	TRUE	Lenti6_1	1328759	Lenti6_1	v1.0		https://mycocosm.jgi.doe.gov/Lenti6_1
Lentinus tigrinus ALCF2SS1-7	TRUE	Lenti7_1	1328758	Lenti7_1	v1.0		https://mycocosm.jgi.doe.gov/Lenti7_1
Lentinellus vulpinus AHS73672-sp	TRUE	Lenvul1	156609	Lenvul1	v1.0		https://mycocosm.jgi.doe.gov/Lenvul1
Leptosphaeria maculans	TRUE	Lepmu1	5022	Lepmu1		21326234	https://mycocosm.jgi.doe.gov/Lepmu1
Lepista nuda CBS 247.69	TRUE	Lepnud1	64659	Lepnud1	v1.0		https://mycocosm.jgi.doe.gov/Lepnud1
Leptodontidium orchidicola MPI-SDFR-AT-0119	TRUE	Lepor2	1732013	Lepor2	v2.0		https://mycocosm.jgi.doe.gov/Lepor2
Lepidopterella palustris	TRUE	Leppa1	741139	Leppa1	v1.0	27601008	https://mycocosm.jgi.doe.gov/Leppa1
Leptodontium sp. PMI_412	TRUE	Leptod1	1485227	Leptod1	v1.0		https://mycocosm.jgi.doe.gov/Leptod1
Leucosporidiella creatinivora 62-1032	TRUE	Leucr1	106004	Leucr1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Leucr1
Leucoagaricus gongylophorus Ac12	TRUE	Leugo1_1	79220	Leugo1_1		23584789	https://mycocosm.jgi.doe.gov/Leugo1_1
Leucogyrophana mollusca KUC20120723A-06	TRUE	Leumo1	85980	Leumo1	v1.0		https://mycocosm.jgi.doe.gov/Leumo1
Lichtheimia corymbifera JMRC:FSU:9682	TRUE	Liccor1	42458	Liccor1		25121733	https://mycocosm.jgi.doe.gov/Liccor1
Lichtheimia hyalospora	TRUE	Lichy1	420593	Lichy1	v1.0		https://mycocosm.jgi.doe.gov/Lichy1
Lindgomyces ingoldianus ATCC 200398	TRUE	Linin1	673940	Linin1	v1.0		https://mycocosm.jgi.doe.gov/Linin1
Linderina pennispora ATCC 12442	TRUE	Linpe1	61395	Linpe1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Linpe1
Lineolata rhizophorae ATCC 16933	TRUE	Linrh1	578093	Linrh1	v1.0		https://mycocosm.jgi.doe.gov/Linrh1
Lindra thalassiae JK4322	TRUE	Linth1	45816	Linth1	v1.0		https://mycocosm.jgi.doe.gov/Linth1
Lipomyces starkeyi NRRL Y-11557	TRUE	Lipst1_1	675824	Lipst1_1	v1.0	27535936	https://mycocosm.jgi.doe.gov/Lipst1_1
Lizonia empirigonia CBS 542.76	TRUE	Lizem1	1496277	Lizem1	v1.0		https://mycocosm.jgi.doe.gov/Lizem1
Lobaria pulmonaria Scotland reference genome	TRUE	Lobpul1	86794	Lobpul1	v1.0		https://mycocosm.jgi.doe.gov/Lobpul1
Lobosporangium transversale NRRL 3116	TRUE	Lobtra1	64571	Lobtra1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Lobtra1
Lodderomyces elongisporus NRRL YB-4239	TRUE	Lodelo1	379508	Lodelo1		19465905	https://mycocosm.jgi.doe.gov/Lodelo1
Lollipopaia minuta P26; CBS 116597	TRUE	Lolmi1	151671	Lolmi1	v1.0		https://mycocosm.jgi.doe.gov/Lolmi1
Lophiostoma macrostomum	TRUE	Lopma1	372055	Lopma1	v1.0		https://mycocosm.jgi.doe.gov/Lopma1
Lophium mytilinum CBS 269.34	TRUE	Lopmy1	1447936	Lopmy1	v1.0		https://mycocosm.jgi.doe.gov/Lopmy1
Peniophora sp. CONTA	TRUE	Lopni1	1897082	Lopni1	v1.0	30886374	https://mycocosm.jgi.doe.gov/Lopni1
Lophiotrema nucula CBS 627.86	TRUE	Lopnu1	690887	Lopnu1	v1.0		https://mycocosm.jgi.doe.gov/Lopnu1
Loramyces juncicola 46458	TRUE	Lorju1	132173	Lorju1	v1.0		https://mycocosm.jgi.doe.gov/Lorju1
Loramyces macrosporus CBS235.53	TRUE	Lorma1	380016	Lorma1	v1.0		https://mycocosm.jgi.doe.gov/Lorma1
Lycoperdon perlatum FP-102459-T	TRUE	Lycper1	90686	Lycper1	v1.0		https://mycocosm.jgi.doe.gov/Lycper1
Macroventuria anomochaeta CBS 525.71	TRUE	Macan1	1447947	Macan1	v1.0		https://mycocosm.jgi.doe.gov/Macan1
Macrolepiota fuliginosa MF-IS2	TRUE	Macfu1	1400762	Macfu1	v1.0		https://mycocosm.jgi.doe.gov/Macfu1
Macrophomina phaseolina MS6	TRUE	Macph1	1126212	Macph1		22992219	https://mycocosm.jgi.doe.gov/Macph1
Magnaporthe grisea	TRUE	Maggr1	148305	Maggr1	v1.0	15846337	https://mycocosm.jgi.doe.gov/Maggr1
Magnaporthiopsis poae ATCC 64411	TRUE	Magpo1	644358	Magpo1		26416668	https://mycocosm.jgi.doe.gov/Magpo1
Malassezia globosa	TRUE	Malgl1	76773	Malgl1		18000048	https://mycocosm.jgi.doe.gov/Malgl1
Malassezia sympodialis ATCC 42132	TRUE	Malsy1_1	1230383	Malsy1_1		23341551	https://mycocosm.jgi.doe.gov/Malsy1_1
Marssonina brunnea f. sp. multigermtubi MB_m1	TRUE	Marbr1	1072389	Marbr1		22876864	https://mycocosm.jgi.doe.gov/Marbr1
Marasmius fiardii PR-910	TRUE	Marfi1	1328756	Marfi1	v1.0		https://mycocosm.jgi.doe.gov/Marfi1
Mariannaea sp. PMI_226	TRUE	MarPMI226	1896173	MarPMI226	v1.0		https://mycocosm.jgi.doe.gov/MarPMI226
Martensiomyces pterosporus CBS 209.56	TRUE	Marpt1	61414	Marpt1	v1.0		https://mycocosm.jgi.doe.gov/Marpt1
Massarina eburnea CBS 473.64	TRUE	Maseb1	1395130	Maseb1	v1.0		https://mycocosm.jgi.doe.gov/Maseb1
Massariosphaeria phaeospora CBS 611.86	TRUE	Masph1	100035	Masph1	v1.0		https://mycocosm.jgi.doe.gov/Masph1
Meira miltonrushii MCA 3882	TRUE	Meimi1	1280837	Meimi1	v1.0	29771364	https://mycocosm.jgi.doe.gov/Meimi1
Melampsora allii-populina 12AY07	TRUE	Melap1finSC_191	242475	Melap1finSC_191	v1.0		https://mycocosm.jgi.doe.gov/Melap1finSC_191
Meliniomyces bicolor E	TRUE	Melbi2	1095630	Melbi2	v2.0	29315638	https://mycocosm.jgi.doe.gov/Melbi2
Melanotaenium endogenum CBS481.91	TRUE	Melen1	84746	Melen1	v1.0		https://mycocosm.jgi.doe.gov/Melen1
Melampsora lini CH5	TRUE	Melli1	5261	Melli1		24715894	https://mycocosm.jgi.doe.gov/Melli1
Melampsora larici-populina	TRUE	Mellp2_3	203908	Mellp2_3	v2.0		https://mycocosm.jgi.doe.gov/Mellp2_3
Melanomma pulvis-pyrius	TRUE	Melpu1	100047	Melpu1	v1.0		https://mycocosm.jgi.doe.gov/Melpu1
Melanconium sp. NRRL 54901	TRUE	Melsp1	1155946	Melsp1	v1.0		https://mycocosm.jgi.doe.gov/Melsp1
Melanospora tiffanyae F1KG0001	TRUE	Melti1	2038071	Melti1	v1.0		https://mycocosm.jgi.doe.gov/Melti1
Meliniomyces variabilis F	TRUE	Melva1	1149755	Melva1	v1.0	29315638	https://mycocosm.jgi.doe.gov/Melva1
Meredithblackwellia eburnea MCA 4105	TRUE	Mereb1	1408158	Mereb1	v1.0		https://mycocosm.jgi.doe.gov/Mereb1
Metarhizium acridum CQMa 102	TRUE	Metac1	655827	Metac1		21253567	https://mycocosm.jgi.doe.gov/Metac1
Metschnikowia bicuspidata single-cell	TRUE	Metbi_SCcomb	27322	Metbi_SCcomb	v1.0	30297742	https://mycocosm.jgi.doe.gov/Metbi_SCcomb
Metschnikowia bicuspidata NRRL YB-4993	TRUE	Metbi1	27322	Metbi1	v1.0	27535936	https://mycocosm.jgi.doe.gov/Metbi1
Metschnikowia fructicola 277	TRUE	Metfru2	1200864	Metfru2		23496978	https://mycocosm.jgi.doe.gov/Metfru2
Metarhizium robertsii ARSEF 23	TRUE	Metro1	655844	Metro1		25368161	https://mycocosm.jgi.doe.gov/Metro1
Meyerozyma guilliermondii ATCC 6260	TRUE	Meygui1	294746	Meygui1		19465905	https://mycocosm.jgi.doe.gov/Meygui1
Microdochium bolleyi J235TASD1	TRUE	Micbo1	196109	Micbo1	v1.0	27125481	https://mycocosm.jgi.doe.gov/Micbo1
Microsporum canis CBS 113480	TRUE	Micca1	554155	Micca1		22951933	https://mycocosm.jgi.doe.gov/Micca1
Microbotryum lychnidis-dioicae p1A1 Lamole	TRUE	Micld1	683840	Micld1		26076695	https://mycocosm.jgi.doe.gov/Micld1
Microthyrium microscopicum CBS 115976	TRUE	Micmi1	1450532	Micmi1	v1.0		https://mycocosm.jgi.doe.gov/Micmi1
Microascus trigonosporus CBS 218.31	TRUE	Mictr1	1314796	Mictr1	v1.0		https://mycocosm.jgi.doe.gov/Mictr1
Microdochium trichocladiopsis MPI-CAGE-CH-0230	TRUE	Mictri1	1682393	Mictri1	v1.0		https://mycocosm.jgi.doe.gov/Mictri1
Mixia osmundae IAM 14324	TRUE	Mixos1	764103	Mixos1	v1.0	24372469	https://mycocosm.jgi.doe.gov/Mixos1
Moesziomyces aphidis DSM 70725	TRUE	Moeaph1	1391700	Moeaph1		24526638	https://mycocosm.jgi.doe.gov/Moeaph1
Monacrosporium haptotylum CBS 200.50	TRUE	Monha1	430498	Monha1		24244185	https://mycocosm.jgi.doe.gov/Monha1
Moniliella sp. MCA 3643	TRUE	Monili2	1954213	Monili2	v1.0		https://mycocosm.jgi.doe.gov/Monili2
Moniliophthora perniciosa FA553	TRUE	Monpe1_1	554373	Monpe1_1		19019209	https://mycocosm.jgi.doe.gov/Monpe1_1
Monascus purpureus	TRUE	Monpu1	5098	Monpu1	v1.0		https://mycocosm.jgi.doe.gov/Monpu1
Monascus ruber NRRL 1597	TRUE	Monru1	89489	Monru1	v1.0		https://mycocosm.jgi.doe.gov/Monru1
Morchella importuna CCBAS932	TRUE	Morco1	1392247	Morco1	v1.0	30420746	https://mycocosm.jgi.doe.gov/Morco1
Mortierella elongata AG-77	TRUE	Morel2	1314771	Morel2	v2.0	28076891	https://mycocosm.jgi.doe.gov/Morel2
Morchella importuna SCYDJ1-A1	TRUE	Morimp1	1174673	Morimp1	v1.0	31314937	https://mycocosm.jgi.doe.gov/Morimp1
Mortierella multidivaricata RSA 2152 T	TRUE	Mormul1	101098	Mormul1	v1.0		https://mycocosm.jgi.doe.gov/Mormul1
Mortierella verticillata NRRL 6337	TRUE	Morve1	1069443	Morve1			https://mycocosm.jgi.doe.gov/Morve1
Mrakia frigida ATCC 22029	TRUE	Mrafri1	29902	Mrafri1	v1.0		https://mycocosm.jgi.doe.gov/Mrafri1
Mucor circinelloides CBS277.49	TRUE	Mucci2	36080	Mucci2	v2.0	27238284	https://mycocosm.jgi.doe.gov/Mucci2
Multifurca ochricompacta BPL690	TRUE	Muloch1	376703	Muloch1	v1.0		https://mycocosm.jgi.doe.gov/Muloch1
Mutinus elegans ME.BST	TRUE	Mutel1	288524	Mutel1	v1.0		https://mycocosm.jgi.doe.gov/Mutel1
Mycena sp. CBHHK59/15	TRUE	Myc59_1	41247	Myc59_1	v1.0		https://mycocosm.jgi.doe.gov/Myc59_1
Mycotypha africana NRRL 2978	TRUE	Mycafr1	64632	Mycafr1	v1.0		https://mycocosm.jgi.doe.gov/Mycafr1
Mycena albidolilacea CBHHK002	TRUE	Mycalb1	1033008	Mycalb1	v1.0		https://mycocosm.jgi.doe.gov/Mycalb1
Mycena alexandri CBHHK200	TRUE	Mycale1	1745969	Mycale1	v1.0		https://mycocosm.jgi.doe.gov/Mycale1
Mycena amicta BAPX	TRUE	Mycami1	380012	Mycami1	v1.0		https://mycocosm.jgi.doe.gov/Mycami1
Mycena belliae CBHHK173m	TRUE	Mycbel1	1033014	Mycbel1	v1.0		https://mycocosm.jgi.doe.gov/Mycbel1
Mycena crocata CBHHK184	TRUE	Myccro1	220801	Myccro1	v1.0		https://mycocosm.jgi.doe.gov/Myccro1
Mycena epipterygia CBHHK145m	TRUE	Mycepi1	230806	Mycepi1	v1.0		https://mycocosm.jgi.doe.gov/Mycepi1
Pseudocercospora (Mycosphaerella) fijiensis	TRUE	Mycfi2	1873960	Mycfi2	v2.0	27512984	https://mycocosm.jgi.doe.gov/Mycfi2
Mycena filopes CBHHK001	TRUE	Mycfil1	858877	Mycfil1	v1.0		https://mycocosm.jgi.doe.gov/Mycfil1
Mycena floridula CBHHK072	TRUE	Mycflo1	1033242	Mycflo1	v1.0		https://mycocosm.jgi.doe.gov/Mycflo1
Mycena galopus ATCC-62051	TRUE	Mycgal1	1314675	Mycgal1	v1.0		https://mycocosm.jgi.doe.gov/Mycgal1
Mycosphaerella graminicola	TRUE	Mycgr3	1047171	Mycgr3	v2.0	21695235	https://mycocosm.jgi.doe.gov/Mycgr3
Mycena haematopus CBHHK189	TRUE	Mychae1	230807	Mychae1	v1.0		https://mycocosm.jgi.doe.gov/Mychae1
Myceliophthora heterothallica CBS 203.75	TRUE	Myche1	1149849	Myche1	v1.0		https://mycocosm.jgi.doe.gov/Myche1
Myceliophthora heterothallica CBS 202.75	TRUE	Mychet1	1149848	Mychet1	v1.0		https://mycocosm.jgi.doe.gov/Mychet1
Mycena rebaudengoi CBHHK068	TRUE	Mycreb1	1045383	Mycreb1	v1.0		https://mycocosm.jgi.doe.gov/Mycreb1
Mycena rosella CBHHK067	TRUE	Mycros1	1033263	Mycros1	v1.0		https://mycocosm.jgi.doe.gov/Mycros1
Mycena capillaripes Frankland 9286	TRUE	Mycrub1	230804	Mycrub1	v1.0		https://mycocosm.jgi.doe.gov/Mycrub1
Mycena sanguinolenta CBHHK176m	TRUE	Mycsan1	230812	Mycsan1	v1.0		https://mycocosm.jgi.doe.gov/Mycsan1
Mycena vitilis CBHHK169m	TRUE	Mycvit1	1033281	Mycvit1	v1.0		https://mycocosm.jgi.doe.gov/Mycvit1
Myriangium duriaei CBS 260.36	TRUE	Myrdu1	1168546	Myrdu1	v1.0		https://mycocosm.jgi.doe.gov/Myrdu1
Myrothecium inundatum CBS 120646	TRUE	Myrin1	110576	Myrin1	v1.0		https://mycocosm.jgi.doe.gov/Myrin1
Mytilinidion resinicola CBS 304.34	TRUE	Mytre1	574789	Mytre1	v1.0		https://mycocosm.jgi.doe.gov/Mytre1
Nadsonia fulvescens var. elongata DSM 6958	TRUE	Nadfu1	857566	Nadfu1	v1.0	27535936	https://mycocosm.jgi.doe.gov/Nadfu1
Naiadella fluitans ATCC 64713	TRUE	Naifl1	1397326	Naifl1	v1.0		https://mycocosm.jgi.doe.gov/Naifl1
Nakaseomyces bacillisporus CBS 7720	TRUE	Nakbac1	1279116	Nakbac1		24034898	https://mycocosm.jgi.doe.gov/Nakbac1
Nakaseomyces delphensis CBS 2170	TRUE	Nakdel1	1279113	Nakdel1		24034898	https://mycocosm.jgi.doe.gov/Nakdel1
Naohidea sebacea CBS 8477 (P95)	TRUE	Naose1	1397327	Naose1	v1.0		https://mycocosm.jgi.doe.gov/Naose1
Nectria haematococca	TRUE	Necha2	140110	Necha2	v2.0	19714214	https://mycocosm.jgi.doe.gov/Necha2
Nematocida parisii ERTm1	TRUE	Nempa1	881290	Nempa1		22813931	https://mycocosm.jgi.doe.gov/Nempa1
Neonectria ditissima R09/05	TRUE	Neodi1	78410	Neodi1		26586869	https://mycocosm.jgi.doe.gov/Neodi1
Neosartorya fischeri NRRL 181	TRUE	Neofi1	331117	Neofi1		22080559	https://mycocosm.jgi.doe.gov/Neofi1
Neolecta irregularis DAH-1	TRUE	Neoirr1	48691	Neoirr1	v1.0	28176784	https://mycocosm.jgi.doe.gov/Neoirr1
Neolentinus lepideus	TRUE	Neole1	38799	Neole1	v1.0	26659563	https://mycocosm.jgi.doe.gov/Neole1
Neofusicoccum parvum UCRNP2	TRUE	Neopa1	1287680	Neopa1		23766404	https://mycocosm.jgi.doe.gov/Neopa1
Neocallimastix californiae G1	TRUE	Neosp1	1754190	Neosp1	v1.0	28555641	https://mycocosm.jgi.doe.gov/Neosp1
Neurospora crassa FGSC 73 trp-3	TRUE	Neucr_trp3_1	5141	Neucr_trp3_1	v1.0	25838471	https://mycocosm.jgi.doe.gov/Neucr_trp3_1
Neurospora crassa OR74A	TRUE	Neucr2	367110	Neucr2	v2.0	12712197	https://mycocosm.jgi.doe.gov/Neucr2
Neurospora discreta FGSC 8579 mat A	TRUE	Neudi1	510953	Neudi1			https://mycocosm.jgi.doe.gov/Neudi1
Neurospora hispaniola FGSC 10403	TRUE	Neuhi1	588809	Neuhi1	v1.0		https://mycocosm.jgi.doe.gov/Neuhi1
Neurospora tetrasperma FGSC 2508 mat A	TRUE	Neute_matA2	510951	Neute_matA2	v2.0	21750257	https://mycocosm.jgi.doe.gov/Neute_matA2
Niesslia exilis CBS 358.70	TRUE	Nieex1	267680	Nieex1	v1.0		https://mycocosm.jgi.doe.gov/Nieex1
Nosema ceranae BRL01	TRUE	Nosce1	578460	Nosce1		19503607	https://mycocosm.jgi.doe.gov/Nosce1
Obba rivulosa 3A-2	TRUE	Obbri1	1052685	Obbri1	v1.0	27634999	https://mycocosm.jgi.doe.gov/Obbri1
Obelidium mucronatum JEL802	TRUE	Obemuc1	110081	Obemuc1	v1.0		https://mycocosm.jgi.doe.gov/Obemuc1
Ogataea parapolymorpha DL-1	TRUE	Ogapa1	871575	Ogapa1			https://mycocosm.jgi.doe.gov/Ogapa1
Oidiodendron maius Zn	TRUE	Oidma1	913774	Oidma1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Oidma1
Oliveonia pauxilla MPI-PUGE-AT-0066	TRUE	Olipa1	1026881	Olipa1	v1.0		https://mycocosm.jgi.doe.gov/Olipa1
Omphalotus olearius	TRUE	Ompol1	72120	Ompol1		22726691	https://mycocosm.jgi.doe.gov/Ompol1
Onnia scaura P-53A	TRUE	Onnsc1	1496296	Onnsc1	v1.0		https://mycocosm.jgi.doe.gov/Onnsc1
Ophiobolus disseminans CBS 113818	TRUE	Ophdi1	1469910	Ophdi1	v1.0		https://mycocosm.jgi.doe.gov/Ophdi1
Ophiostoma novo-ulmi subsp. novo-ulmi H327	TRUE	Ophnu1	1224258	Ophnu1		23542132	https://mycocosm.jgi.doe.gov/Ophnu1
Ophiostoma piliferum	TRUE	Ophpi1	38032	Ophpi1			https://mycocosm.jgi.doe.gov/Ophpi1
Ophiostoma piceae UAMH 11346	TRUE	Ophpic1	1262450	Ophpic1		23725015	https://mycocosm.jgi.doe.gov/Ophpic1
Orpinomyces sp.	TRUE	Orpsp1_1	37163	Orpsp1_1		23709508	https://mycocosm.jgi.doe.gov/Orpsp1_1
Oudemansiella mucida CBS 558.79	TRUE	Oudmuc1	139077	Oudmuc1	v1.0		https://mycocosm.jgi.doe.gov/Oudmuc1
Pachysolen tannophilus NRRL Y-2460	TRUE	Pacta1_2	669874	Pacta1_2	v1.2	27535936	https://mycocosm.jgi.doe.gov/Pacta1_2
Panaeolus papilionaceus CIRM-BRFM 715	TRUE	Panpap1	330517	Panpap1	v1.0		https://mycocosm.jgi.doe.gov/Panpap1
Panus rudis PR-1116 ss-1	TRUE	Panru1	1314784	Panru1	v1.0		https://mycocosm.jgi.doe.gov/Panru1
Panellus stipticus KUC8834	TRUE	Panst_KUC8834_1_1	5636	Panst_KUC8834_1_1	v1.1		https://mycocosm.jgi.doe.gov/Panst_KUC8834_1_1
Panellus stipticus LUM	TRUE	Panst_LUM_1_1	5636	Panst_LUM_1_1	v1.0		https://mycocosm.jgi.doe.gov/Panst_LUM_1_1
Paracoccidioides brasiliensis Pb03	TRUE	Parbr1	482561	Parbr1		22046142	https://mycocosm.jgi.doe.gov/Parbr1
Paracoccidioides brasiliensis Pb18	TRUE	Parbra1	502780	Parbra1		22046142	https://mycocosm.jgi.doe.gov/Parbra1
Paraphoma chrysanthemicola MPI-GEGE-AT-0034	TRUE	Parch1	798071	Parch1	v1.0		https://mycocosm.jgi.doe.gov/Parch1
Parasitella parasitica	TRUE	Parpar1	35722	Parpar1	v1.0		https://mycocosm.jgi.doe.gov/Parpar1
Paraphysoderma sedebokerense JEL821	TRUE	Parsed1	1500003	Parsed1	v1.0		https://mycocosm.jgi.doe.gov/Parsed1
Paraconiothyrium sporulosum AP3s5-JAC2a	TRUE	Parsp1	1460663	Parsp1	v1.0	27434633	https://mycocosm.jgi.doe.gov/Parsp1
Patellaria atrata	TRUE	Patat1	703506	Patat1	v1.0		https://mycocosm.jgi.doe.gov/Patat1
Paxillus ammoniavirescens Pou09.2	TRUE	Paxam1	1132860	Paxam1	v1.0		https://mycocosm.jgi.doe.gov/Paxam1
Paxillus involutus ATCC 200175	TRUE	Paxin1	664439	Paxin1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Paxin1
Paxillus adelphus Ve08.2h10	TRUE	Paxru2	1842050	Paxru2	v2.0	25706625	https://mycocosm.jgi.doe.gov/Paxru2
Talaromyces aculeatus ATCC 10409	TRUE	Penac1	36649	Penac1	v1.0		https://mycocosm.jgi.doe.gov/Penac1
Penicillium antarcticum IBT 31811	TRUE	Penant1	416450	Penant1		28368369	https://mycocosm.jgi.doe.gov/Penant1
Penicillium bilaiae ATCC 20851	TRUE	Penbi1	1314792	Penbi1	v1.0		https://mycocosm.jgi.doe.gov/Penbi1
Penicillium brevicompactum 1011305	TRUE	Penbr2	5074	Penbr2	v2.0		https://mycocosm.jgi.doe.gov/Penbr2
